,time,air
1433,2013-12-25 06:00:00,283.9
1434,2013-12-25 12:00:00,283.4
1435,2013-12-25 18:00:00,283.4
1436,2013-12-26 00:00:00,283.1
1437,2013-12-26 06:00:00,282.9
1438,2013-12-26 12:00:00,283.19998
1439,2013-12-26 18:00:00,283.4
1440,2013-12-27 00:00:00,284.6
1441,2013-12-27 06:00:00,285.19998
1442,2013-12-27 12:00:00,283.6
1443,2013-12-27 18:00:00,283.9
1444,2013-12-28 00:00:00,284.0
1445,2013-12-28 06:00:00,283.79
1446,2013-12-28 12:00:00,283.0
1447,2013-12-28 18:00:00,282.69998
1448,2013-12-29 00:00:00,282.1
1449,2013-12-29 06:00:00,282.79
1450,2013-12-29 12:00:00,282.9
1451,2013-12-29 18:00:00,282.5
1452,2013-12-30 00:00:00,282.79
1453,2013-12-30 06:00:00,283.9
1454,2013-12-30 12:00:00,283.29
1455,2013-12-30 18:00:00,285.4
1456,2013-12-31 00:00:00,284.0
1457,2013-12-31 06:00:00,282.79
1458,2013-12-31 12:00:00,282.19998
1459,2013-12-31 18:00:00,282.0
1460,2014-01-01 00:00:00,281.6
1461,2014-01-01 06:00:00,281.69998
1462,2014-01-01 12:00:00,280.9
1463,2014-01-01 18:00:00,281.6
1464,2014-01-02 00:00:00,281.79
1465,2014-01-02 06:00:00,281.79
1466,2014-01-02 12:00:00,282.29
1467,2014-01-02 18:00:00,282.0
1468,2014-01-03 00:00:00,281.19998
1469,2014-01-03 06:00:00,281.6
1470,2014-01-03 12:00:00,282.69998
1471,2014-01-03 18:00:00,283.19998
1472,2014-01-04 00:00:00,282.5
1473,2014-01-04 06:00:00,281.4
1474,2014-01-04 12:00:00,280.9
1475,2014-01-04 18:00:00,281.6
1476,2014-01-05 00:00:00,283.69998
1477,2014-01-05 06:00:00,282.1
1478,2014-01-05 12:00:00,280.6
1479,2014-01-05 18:00:00,280.6
1480,2014-01-06 00:00:00,280.9
1481,2014-01-06 06:00:00,282.9
1482,2014-01-06 12:00:00,282.9
1483,2014-01-06 18:00:00,284.1
1484,2014-01-07 00:00:00,283.4
1485,2014-01-07 06:00:00,281.79
1486,2014-01-07 12:00:00,282.1
1487,2014-01-07 18:00:00,282.5
1488,2014-01-08 00:00:00,282.6
1489,2014-01-08 06:00:00,282.6
1490,2014-01-08 12:00:00,281.69998
1491,2014-01-08 18:00:00,285.19998
1492,2014-01-09 00:00:00,282.5
1493,2014-01-09 06:00:00,281.5
1494,2014-01-09 12:00:00,280.5
1495,2014-01-09 18:00:00,279.79
1496,2014-01-10 00:00:00,280.0
1497,2014-01-10 06:00:00,279.79
1498,2014-01-10 12:00:00,281.0
1499,2014-01-10 18:00:00,283.4
1500,2014-01-11 00:00:00,283.6
1501,2014-01-11 06:00:00,284.5
1502,2014-01-11 12:00:00,284.9
1503,2014-01-11 18:00:00,284.29
1504,2014-01-12 00:00:00,285.29
1505,2014-01-12 06:00:00,284.69998
1506,2014-01-12 12:00:00,283.69998
1507,2014-01-12 18:00:00,283.79
1508,2014-01-13 00:00:00,284.0
1509,2014-01-13 06:00:00,284.4
1510,2014-01-13 12:00:00,283.69998
1511,2014-01-13 18:00:00,282.19998
1512,2014-01-14 00:00:00,281.79
1513,2014-01-14 06:00:00,281.29
1514,2014-01-14 12:00:00,282.6
1515,2014-01-14 18:00:00,284.79
1516,2014-01-15 00:00:00,284.0
1517,2014-01-15 06:00:00,283.69998
1518,2014-01-15 12:00:00,284.0
1519,2014-01-15 18:00:00,283.79
1520,2014-01-16 00:00:00,283.5
1521,2014-01-16 06:00:00,282.69998
1522,2014-01-16 12:00:00,283.0
1523,2014-01-16 18:00:00,280.69998
1524,2014-01-17 00:00:00,280.29
1525,2014-01-17 06:00:00,278.5
1526,2014-01-17 12:00:00,279.0
1527,2014-01-17 18:00:00,279.79
1528,2014-01-18 00:00:00,280.1
1529,2014-01-18 06:00:00,280.29
1530,2014-01-18 12:00:00,281.69998
1531,2014-01-18 18:00:00,283.29
1532,2014-01-19 00:00:00,281.9
1533,2014-01-19 06:00:00,280.79
1534,2014-01-19 12:00:00,280.69998
1535,2014-01-19 18:00:00,280.29
1536,2014-01-20 00:00:00,279.6
1537,2014-01-20 06:00:00,280.19998
1538,2014-01-20 12:00:00,279.79
1539,2014-01-20 18:00:00,278.9
1540,2014-01-21 00:00:00,278.9
1541,2014-01-21 06:00:00,278.6
1542,2014-01-21 12:00:00,280.79
1543,2014-01-21 18:00:00,283.6
1544,2014-01-22 00:00:00,283.4
1545,2014-01-22 06:00:00,282.6
1546,2014-01-22 12:00:00,282.29
1547,2014-01-22 18:00:00,282.19998
1548,2014-01-23 00:00:00,281.5
1549,2014-01-23 06:00:00,280.79
1550,2014-01-23 12:00:00,280.1
1551,2014-01-23 18:00:00,280.1
1552,2014-01-24 00:00:00,279.9
1553,2014-01-24 06:00:00,279.19998
1554,2014-01-24 12:00:00,279.29
1555,2014-01-24 18:00:00,280.5
1556,2014-01-25 00:00:00,281.1
1557,2014-01-25 06:00:00,281.29
1558,2014-01-25 12:00:00,280.4
1559,2014-01-25 18:00:00,280.5
1560,2014-01-26 00:00:00,279.6
1561,2014-01-26 06:00:00,278.4
1562,2014-01-26 12:00:00,278.79
1563,2014-01-26 18:00:00,278.6
1564,2014-01-27 00:00:00,278.4
1565,2014-01-27 06:00:00,278.0
1566,2014-01-27 12:00:00,278.69998
1567,2014-01-27 18:00:00,279.29
1568,2014-01-28 00:00:00,279.69998
1569,2014-01-28 06:00:00,280.0
1570,2014-01-28 12:00:00,279.5
1571,2014-01-28 18:00:00,280.69998
1572,2014-01-29 00:00:00,281.19998
1573,2014-01-29 06:00:00,281.29
1574,2014-01-29 12:00:00,282.29
1575,2014-01-29 18:00:00,282.79
1576,2014-01-30 00:00:00,281.79
1577,2014-01-30 06:00:00,279.79
1578,2014-01-30 12:00:00,278.19998
1579,2014-01-30 18:00:00,278.6
1580,2014-01-31 00:00:00,279.4
1581,2014-01-31 06:00:00,279.69998
1582,2014-01-31 12:00:00,280.1
1583,2014-01-31 18:00:00,279.9
1584,2014-02-01 00:00:00,279.5
1585,2014-02-01 06:00:00,279.1
1586,2014-02-01 12:00:00,279.6
1587,2014-02-01 18:00:00,281.1
1588,2014-02-02 00:00:00,281.5
1589,2014-02-02 06:00:00,281.19998
1590,2014-02-02 12:00:00,281.19998
1591,2014-02-02 18:00:00,282.0
1592,2014-02-03 00:00:00,283.4
1593,2014-02-03 06:00:00,283.69998
1594,2014-02-03 12:00:00,283.1
1595,2014-02-03 18:00:00,282.79
1596,2014-02-04 00:00:00,282.1
1597,2014-02-04 06:00:00,282.69998
1598,2014-02-04 12:00:00,282.6
1599,2014-02-04 18:00:00,283.0
1600,2014-02-05 00:00:00,283.1
1601,2014-02-05 06:00:00,283.1
1602,2014-02-05 12:00:00,283.0
1603,2014-02-05 18:00:00,282.5
1604,2014-02-06 00:00:00,283.1
1605,2014-02-06 06:00:00,282.69998
1606,2014-02-06 12:00:00,282.69998
1607,2014-02-06 18:00:00,283.4
1608,2014-02-07 00:00:00,281.5
1609,2014-02-07 06:00:00,281.19998
1610,2014-02-07 12:00:00,281.0
1611,2014-02-07 18:00:00,279.79
1612,2014-02-08 00:00:00,280.0
1613,2014-02-08 06:00:00,278.4
1614,2014-02-08 12:00:00,277.6
1615,2014-02-08 18:00:00,277.4
1616,2014-02-09 00:00:00,277.69998
1617,2014-02-09 06:00:00,277.79
1618,2014-02-09 12:00:00,277.5
1619,2014-02-09 18:00:00,278.29
1620,2014-02-10 00:00:00,279.6
1621,2014-02-10 06:00:00,278.69998
1622,2014-02-10 12:00:00,277.69998
1623,2014-02-10 18:00:00,278.4
1624,2014-02-11 00:00:00,279.4
1625,2014-02-11 06:00:00,279.1
1626,2014-02-11 12:00:00,279.0
1627,2014-02-11 18:00:00,278.69998
1628,2014-02-12 00:00:00,278.9
1629,2014-02-12 06:00:00,279.19998
1630,2014-02-12 12:00:00,279.4
1631,2014-02-12 18:00:00,279.1
1632,2014-02-13 00:00:00,279.0
1633,2014-02-13 06:00:00,277.79
1634,2014-02-13 12:00:00,276.29
1635,2014-02-13 18:00:00,277.9
1636,2014-02-14 00:00:00,277.9
1637,2014-02-14 06:00:00,276.79
1638,2014-02-14 12:00:00,275.19998
1639,2014-02-14 18:00:00,276.1
1640,2014-02-15 00:00:00,277.29
1641,2014-02-15 06:00:00,278.0
1642,2014-02-15 12:00:00,280.29
1643,2014-02-15 18:00:00,278.6
1644,2014-02-16 00:00:00,278.19998
1645,2014-02-16 06:00:00,278.5
1646,2014-02-16 12:00:00,277.9
1647,2014-02-16 18:00:00,277.9
1648,2014-02-17 00:00:00,278.69998
1649,2014-02-17 06:00:00,277.9
1650,2014-02-17 12:00:00,277.0
1651,2014-02-17 18:00:00,276.69998
1652,2014-02-18 00:00:00,277.4
1653,2014-02-18 06:00:00,277.29
1654,2014-02-18 12:00:00,277.4
1655,2014-02-18 18:00:00,280.9
1656,2014-02-19 00:00:00,283.4
1657,2014-02-19 06:00:00,282.19998
1658,2014-02-19 12:00:00,281.69998
1659,2014-02-19 18:00:00,283.19998
1660,2014-02-20 00:00:00,282.4
1661,2014-02-20 06:00:00,281.5
1662,2014-02-20 12:00:00,282.0
1663,2014-02-20 18:00:00,283.1
1664,2014-02-21 00:00:00,283.4
1665,2014-02-21 06:00:00,283.69998
1666,2014-02-21 12:00:00,283.5
1667,2014-02-21 18:00:00,283.19998
1668,2014-02-22 00:00:00,282.0
1669,2014-02-22 06:00:00,281.19998
1670,2014-02-22 12:00:00,280.9
1671,2014-02-22 18:00:00,280.0
1672,2014-02-23 00:00:00,281.0
1673,2014-02-23 06:00:00,281.1
1674,2014-02-23 12:00:00,280.79
1675,2014-02-23 18:00:00,279.9
1676,2014-02-24 00:00:00,281.1
1677,2014-02-24 06:00:00,281.5
1678,2014-02-24 12:00:00,281.1
1679,2014-02-24 18:00:00,279.9
1680,2014-02-25 00:00:00,279.1
1681,2014-02-25 06:00:00,279.0
1682,2014-02-25 12:00:00,278.9
1683,2014-02-25 18:00:00,278.0
1684,2014-02-26 00:00:00,278.1
1685,2014-02-26 06:00:00,278.0
1686,2014-02-26 12:00:00,278.69998
1687,2014-02-26 18:00:00,278.6
1688,2014-02-27 00:00:00,278.6
1689,2014-02-27 06:00:00,279.19998
1690,2014-02-27 12:00:00,278.69998
1691,2014-02-27 18:00:00,278.69998
1692,2014-02-28 00:00:00,279.4
1693,2014-02-28 06:00:00,280.19998
1694,2014-02-28 12:00:00,281.1
1695,2014-02-28 18:00:00,281.6
1696,2014-03-01 00:00:00,282.19998
1697,2014-03-01 06:00:00,281.6
1698,2014-03-01 12:00:00,281.79
1699,2014-03-01 18:00:00,281.5
1700,2014-03-02 00:00:00,281.6
1701,2014-03-02 06:00:00,281.9
1702,2014-03-02 12:00:00,281.5
1703,2014-03-02 18:00:00,280.4
1704,2014-03-03 00:00:00,280.5
1705,2014-03-03 06:00:00,279.79
1706,2014-03-03 12:00:00,279.9
1707,2014-03-03 18:00:00,279.79
1708,2014-03-04 00:00:00,279.9
1709,2014-03-04 06:00:00,279.69998
1710,2014-03-04 12:00:00,279.5
1711,2014-03-04 18:00:00,279.69998
1712,2014-03-05 00:00:00,280.0
1713,2014-03-05 06:00:00,279.9
1714,2014-03-05 12:00:00,279.5
1715,2014-03-05 18:00:00,280.1
1716,2014-03-06 00:00:00,280.6
1717,2014-03-06 06:00:00,280.29
1718,2014-03-06 12:00:00,280.6
1719,2014-03-06 18:00:00,280.9
1720,2014-03-07 00:00:00,280.1
1721,2014-03-07 06:00:00,279.0
1722,2014-03-07 12:00:00,279.4
1723,2014-03-07 18:00:00,279.29
1724,2014-03-08 00:00:00,279.19998
1725,2014-03-08 06:00:00,279.29
1726,2014-03-08 12:00:00,278.29
1727,2014-03-08 18:00:00,278.5
1728,2014-03-09 00:00:00,279.69998
1729,2014-03-09 06:00:00,280.79
1730,2014-03-09 12:00:00,282.0
1731,2014-03-09 18:00:00,282.19998
1732,2014-03-10 00:00:00,281.0
1733,2014-03-10 06:00:00,280.4
1734,2014-03-10 12:00:00,278.6
1735,2014-03-10 18:00:00,276.9
1736,2014-03-11 00:00:00,277.29
1737,2014-03-11 06:00:00,278.29
1738,2014-03-11 12:00:00,278.4
1739,2014-03-11 18:00:00,278.6
1740,2014-03-12 00:00:00,280.29
1741,2014-03-12 06:00:00,282.19998
1742,2014-03-12 12:00:00,281.5
1743,2014-03-12 18:00:00,281.29
1744,2014-03-13 00:00:00,280.79
1745,2014-03-13 06:00:00,279.6
1746,2014-03-13 12:00:00,277.4
1747,2014-03-13 18:00:00,275.69998
1748,2014-03-14 00:00:00,276.29
1749,2014-03-14 06:00:00,276.6
1750,2014-03-14 12:00:00,276.9
1751,2014-03-14 18:00:00,276.29
1752,2014-03-15 00:00:00,276.0
1753,2014-03-15 06:00:00,275.79
1754,2014-03-15 12:00:00,276.19998
1755,2014-03-15 18:00:00,277.5
1756,2014-03-16 00:00:00,278.5
1757,2014-03-16 06:00:00,279.9
1758,2014-03-16 12:00:00,279.9
1759,2014-03-16 18:00:00,280.9
1760,2014-03-17 00:00:00,280.79
1761,2014-03-17 06:00:00,281.0
1762,2014-03-17 12:00:00,280.69998
1763,2014-03-17 18:00:00,280.1
1764,2014-03-18 00:00:00,278.9
1765,2014-03-18 06:00:00,278.0
1766,2014-03-18 12:00:00,278.5
1767,2014-03-18 18:00:00,279.9
1768,2014-03-19 00:00:00,281.19998
1769,2014-03-19 06:00:00,281.9
1770,2014-03-19 12:00:00,282.29
1771,2014-03-19 18:00:00,282.4
1772,2014-03-20 00:00:00,281.5
1773,2014-03-20 06:00:00,280.69998
1774,2014-03-20 12:00:00,279.6
1775,2014-03-20 18:00:00,279.1
1776,2014-03-21 00:00:00,279.79
1777,2014-03-21 06:00:00,280.6
1778,2014-03-21 12:00:00,281.19998
1779,2014-03-21 18:00:00,281.1
1780,2014-03-22 00:00:00,280.79
1781,2014-03-22 06:00:00,279.79
1782,2014-03-22 12:00:00,279.29
1783,2014-03-22 18:00:00,279.6
1784,2014-03-23 00:00:00,279.69998
1785,2014-03-23 06:00:00,279.9
1786,2014-03-23 12:00:00,279.29
1787,2014-03-23 18:00:00,279.19998
1788,2014-03-24 00:00:00,278.69998
1789,2014-03-24 06:00:00,279.5
1790,2014-03-24 12:00:00,279.4
1791,2014-03-24 18:00:00,280.29
1792,2014-03-25 00:00:00,280.29
1793,2014-03-25 06:00:00,280.0
1794,2014-03-25 12:00:00,280.0
1795,2014-03-25 18:00:00,280.5
1796,2014-03-26 00:00:00,281.4
1797,2014-03-26 06:00:00,281.79
1798,2014-03-26 12:00:00,280.29
1799,2014-03-26 18:00:00,279.4
1800,2014-03-27 00:00:00,279.19998
1801,2014-03-27 06:00:00,278.1
1802,2014-03-27 12:00:00,277.0
1803,2014-03-27 18:00:00,277.0
1804,2014-03-28 00:00:00,277.69998
1805,2014-03-28 06:00:00,277.79
1806,2014-03-28 12:00:00,277.5
1807,2014-03-28 18:00:00,279.19998
1808,2014-03-29 00:00:00,280.19998
1809,2014-03-29 06:00:00,280.4
1810,2014-03-29 12:00:00,278.9
1811,2014-03-29 18:00:00,278.6
1812,2014-03-30 00:00:00,278.5
1813,2014-03-30 06:00:00,278.69998
1814,2014-03-30 12:00:00,279.5
1815,2014-03-30 18:00:00,280.6
1816,2014-03-31 00:00:00,282.4
1817,2014-03-31 06:00:00,282.79
1818,2014-03-31 12:00:00,282.29
1819,2014-03-31 18:00:00,281.29
1820,2014-04-01 00:00:00,281.1
1821,2014-04-01 06:00:00,280.5
1822,2014-04-01 12:00:00,279.69998
1823,2014-04-01 18:00:00,279.9
1824,2014-04-02 00:00:00,280.29
1825,2014-04-02 06:00:00,281.0
1826,2014-04-02 12:00:00,281.5
1827,2014-04-02 18:00:00,281.9
1828,2014-04-03 00:00:00,281.6
1829,2014-04-03 06:00:00,282.5
1830,2014-04-03 12:00:00,282.0
1831,2014-04-03 18:00:00,282.4
1832,2014-04-04 00:00:00,281.79
1833,2014-04-04 06:00:00,281.79
1834,2014-04-04 12:00:00,281.0
1835,2014-04-04 18:00:00,281.29
1836,2014-04-05 00:00:00,281.0
1837,2014-04-05 06:00:00,280.6
1838,2014-04-05 12:00:00,280.19998
1839,2014-04-05 18:00:00,279.5
1840,2014-04-06 00:00:00,279.69998
1841,2014-04-06 06:00:00,278.9
1842,2014-04-06 12:00:00,278.6
1843,2014-04-06 18:00:00,278.29
1844,2014-04-07 00:00:00,278.0
1845,2014-04-07 06:00:00,277.79
1846,2014-04-07 12:00:00,277.9
1847,2014-04-07 18:00:00,278.0
1848,2014-04-08 00:00:00,278.5
1849,2014-04-08 06:00:00,280.19998
1850,2014-04-08 12:00:00,281.9
1851,2014-04-08 18:00:00,282.19998
1852,2014-04-09 00:00:00,282.1
1853,2014-04-09 06:00:00,282.69998
1854,2014-04-09 12:00:00,282.9
1855,2014-04-09 18:00:00,282.9
1856,2014-04-10 00:00:00,282.6
1857,2014-04-10 06:00:00,282.0
1858,2014-04-10 12:00:00,281.6
1859,2014-04-10 18:00:00,281.69998
1860,2014-04-11 00:00:00,282.5
1861,2014-04-11 06:00:00,282.6
1862,2014-04-11 12:00:00,281.19998
1863,2014-04-11 18:00:00,280.29
1864,2014-04-12 00:00:00,280.6
1865,2014-04-12 06:00:00,280.29
1866,2014-04-12 12:00:00,280.0
1867,2014-04-12 18:00:00,280.1
1868,2014-04-13 00:00:00,280.1
1869,2014-04-13 06:00:00,280.9
1870,2014-04-13 12:00:00,281.19998
1871,2014-04-13 18:00:00,283.4
1872,2014-04-14 00:00:00,281.79
1873,2014-04-14 06:00:00,281.1
1874,2014-04-14 12:00:00,281.5
1875,2014-04-14 18:00:00,283.1
1876,2014-04-15 00:00:00,283.6
1877,2014-04-15 06:00:00,282.19998
1878,2014-04-15 12:00:00,280.1
1879,2014-04-15 18:00:00,279.4
1880,2014-04-16 00:00:00,279.9
1881,2014-04-16 06:00:00,279.9
1882,2014-04-16 12:00:00,279.9
1883,2014-04-16 18:00:00,279.6
1884,2014-04-17 00:00:00,279.69998
1885,2014-04-17 06:00:00,279.4
1886,2014-04-17 12:00:00,278.69998
1887,2014-04-17 18:00:00,280.6
1888,2014-04-18 00:00:00,281.5
1889,2014-04-18 06:00:00,280.0
1890,2014-04-18 12:00:00,279.79
1891,2014-04-18 18:00:00,279.79
1892,2014-04-19 00:00:00,280.19998
1893,2014-04-19 06:00:00,279.79
1894,2014-04-19 12:00:00,278.19998
1895,2014-04-19 18:00:00,278.1
1896,2014-04-20 00:00:00,278.29
1897,2014-04-20 06:00:00,278.1
1898,2014-04-20 12:00:00,278.79
1899,2014-04-20 18:00:00,279.29
1900,2014-04-21 00:00:00,279.29
1901,2014-04-21 06:00:00,279.79
1902,2014-04-21 12:00:00,281.9
1903,2014-04-21 18:00:00,283.1
1904,2014-04-22 00:00:00,282.0
1905,2014-04-22 06:00:00,282.19998
1906,2014-04-22 12:00:00,280.79
1907,2014-04-22 18:00:00,280.19998
1908,2014-04-23 00:00:00,279.5
1909,2014-04-23 06:00:00,280.1
1910,2014-04-23 12:00:00,278.79
1911,2014-04-23 18:00:00,279.29
1912,2014-04-24 00:00:00,279.6
1913,2014-04-24 06:00:00,279.5
1914,2014-04-24 12:00:00,280.6
1915,2014-04-24 18:00:00,281.19998
1916,2014-04-25 00:00:00,282.69998
1917,2014-04-25 06:00:00,282.79
1918,2014-04-25 12:00:00,282.69998
1919,2014-04-25 18:00:00,280.29
1920,2014-04-26 00:00:00,281.1
1921,2014-04-26 06:00:00,280.4
1922,2014-04-26 12:00:00,279.4
1923,2014-04-26 18:00:00,280.6
1924,2014-04-27 00:00:00,280.5
1925,2014-04-27 06:00:00,279.9
1926,2014-04-27 12:00:00,279.5
1927,2014-04-27 18:00:00,278.9
1928,2014-04-28 00:00:00,279.1
1929,2014-04-28 06:00:00,278.79
1930,2014-04-28 12:00:00,278.5
1931,2014-04-28 18:00:00,278.69998
1932,2014-04-29 00:00:00,279.19998
1933,2014-04-29 06:00:00,279.1
1934,2014-04-29 12:00:00,278.9
1935,2014-04-29 18:00:00,278.5
1936,2014-04-30 00:00:00,279.29
1937,2014-04-30 06:00:00,278.79
1938,2014-04-30 12:00:00,279.1
1939,2014-04-30 18:00:00,279.29
1940,2014-05-01 00:00:00,280.19998
1941,2014-05-01 06:00:00,280.4
1942,2014-05-01 12:00:00,280.1
1943,2014-05-01 18:00:00,280.0
1944,2014-05-02 00:00:00,280.5
1945,2014-05-02 06:00:00,279.9
1946,2014-05-02 12:00:00,279.69998
1947,2014-05-02 18:00:00,280.1
1948,2014-05-03 00:00:00,281.1
1949,2014-05-03 06:00:00,281.1
1950,2014-05-03 12:00:00,281.1
1951,2014-05-03 18:00:00,281.69998
1952,2014-05-04 00:00:00,281.79
1953,2014-05-04 06:00:00,282.19998
1954,2014-05-04 12:00:00,282.4
1955,2014-05-04 18:00:00,283.0
1956,2014-05-05 00:00:00,283.69998
1957,2014-05-05 06:00:00,283.0
1958,2014-05-05 12:00:00,282.4
1959,2014-05-05 18:00:00,281.79
1960,2014-05-06 00:00:00,281.9
1961,2014-05-06 06:00:00,281.0
1962,2014-05-06 12:00:00,281.1
1963,2014-05-06 18:00:00,280.4
1964,2014-05-07 00:00:00,280.9
1965,2014-05-07 06:00:00,280.6
1966,2014-05-07 12:00:00,280.1
1967,2014-05-07 18:00:00,280.29
1968,2014-05-08 00:00:00,281.0
1969,2014-05-08 06:00:00,279.6
1970,2014-05-08 12:00:00,279.0
1971,2014-05-08 18:00:00,279.29
1972,2014-05-09 00:00:00,279.69998
1973,2014-05-09 06:00:00,280.1
1974,2014-05-09 12:00:00,280.0
1975,2014-05-09 18:00:00,280.5
1976,2014-05-10 00:00:00,281.1
1977,2014-05-10 06:00:00,281.1
1978,2014-05-10 12:00:00,281.1
1979,2014-05-10 18:00:00,281.19998
1980,2014-05-11 00:00:00,281.6
1981,2014-05-11 06:00:00,280.69998
1982,2014-05-11 12:00:00,280.6
1983,2014-05-11 18:00:00,280.1
1984,2014-05-12 00:00:00,280.4
1985,2014-05-12 06:00:00,280.5
1986,2014-05-12 12:00:00,281.0
1987,2014-05-12 18:00:00,280.6
1988,2014-05-13 00:00:00,281.29
1989,2014-05-13 06:00:00,280.6
1990,2014-05-13 12:00:00,280.29
1991,2014-05-13 18:00:00,280.4
1992,2014-05-14 00:00:00,281.19998
1993,2014-05-14 06:00:00,280.6
1994,2014-05-14 12:00:00,280.9
1995,2014-05-14 18:00:00,280.69998
1996,2014-05-15 00:00:00,281.69998
1997,2014-05-15 06:00:00,280.79
1998,2014-05-15 12:00:00,280.9
1999,2014-05-15 18:00:00,280.79
2000,2014-05-16 00:00:00,281.19998
2001,2014-05-16 06:00:00,281.29
2002,2014-05-16 12:00:00,281.1
2003,2014-05-16 18:00:00,280.6
2004,2014-05-17 00:00:00,281.1
2005,2014-05-17 06:00:00,280.69998
2006,2014-05-17 12:00:00,280.29
2007,2014-05-17 18:00:00,280.6
2008,2014-05-18 00:00:00,281.0
2009,2014-05-18 06:00:00,280.9
2010,2014-05-18 12:00:00,281.1
2011,2014-05-18 18:00:00,281.19998
2012,2014-05-19 00:00:00,282.19998
2013,2014-05-19 06:00:00,281.6
2014,2014-05-19 12:00:00,282.0
2015,2014-05-19 18:00:00,282.1
2016,2014-05-20 00:00:00,282.0
2017,2014-05-20 06:00:00,281.5
2018,2014-05-20 12:00:00,282.5
2019,2014-05-20 18:00:00,282.69998
2020,2014-05-21 00:00:00,283.1
2021,2014-05-21 06:00:00,282.29
2022,2014-05-21 12:00:00,281.19998
2023,2014-05-21 18:00:00,281.29
2024,2014-05-22 00:00:00,281.6
2025,2014-05-22 06:00:00,280.79
2026,2014-05-22 12:00:00,280.4
2027,2014-05-22 18:00:00,280.5
2028,2014-05-23 00:00:00,280.4
2029,2014-05-23 06:00:00,280.29
2030,2014-05-23 12:00:00,279.79
2031,2014-05-23 18:00:00,280.6
2032,2014-05-24 00:00:00,281.6
2033,2014-05-24 06:00:00,281.4
2034,2014-05-24 12:00:00,281.6
2035,2014-05-24 18:00:00,281.29
2036,2014-05-25 00:00:00,282.69998
2037,2014-05-25 06:00:00,282.4
2038,2014-05-25 12:00:00,282.69998
2039,2014-05-25 18:00:00,283.1
2040,2014-05-26 00:00:00,283.69998
2041,2014-05-26 06:00:00,283.6
2042,2014-05-26 12:00:00,283.6
2043,2014-05-26 18:00:00,282.79
2044,2014-05-27 00:00:00,283.5
2045,2014-05-27 06:00:00,283.6
2046,2014-05-27 12:00:00,283.6
2047,2014-05-27 18:00:00,284.19998
2048,2014-05-28 00:00:00,284.29
2049,2014-05-28 06:00:00,284.5
2050,2014-05-28 12:00:00,284.6
2051,2014-05-28 18:00:00,284.4
2052,2014-05-29 00:00:00,284.69998
2053,2014-05-29 06:00:00,284.0
2054,2014-05-29 12:00:00,282.79
2055,2014-05-29 18:00:00,282.5
2056,2014-05-30 00:00:00,281.69998
2057,2014-05-30 06:00:00,281.6
2058,2014-05-30 12:00:00,280.79
2059,2014-05-30 18:00:00,280.79
2060,2014-05-31 00:00:00,281.9
2061,2014-05-31 06:00:00,282.0
2062,2014-05-31 12:00:00,281.9
2063,2014-05-31 18:00:00,282.1
2064,2014-06-01 00:00:00,282.5
2065,2014-06-01 06:00:00,282.69998
2066,2014-06-01 12:00:00,282.29
2067,2014-06-01 18:00:00,283.1
2068,2014-06-02 00:00:00,284.1
2069,2014-06-02 06:00:00,284.4
2070,2014-06-02 12:00:00,284.19998
2071,2014-06-02 18:00:00,283.69998
2072,2014-06-03 00:00:00,283.9
2073,2014-06-03 06:00:00,284.0
2074,2014-06-03 12:00:00,283.6
2075,2014-06-03 18:00:00,284.29
2076,2014-06-04 00:00:00,285.19998
2077,2014-06-04 06:00:00,284.69998
2078,2014-06-04 12:00:00,284.19998
2079,2014-06-04 18:00:00,285.29
2080,2014-06-05 00:00:00,285.6
2081,2014-06-05 06:00:00,286.19998
2082,2014-06-05 12:00:00,283.79
2083,2014-06-05 18:00:00,284.9
2084,2014-06-06 00:00:00,285.0
2085,2014-06-06 06:00:00,283.9
2086,2014-06-06 12:00:00,283.79
2087,2014-06-06 18:00:00,283.79
2088,2014-06-07 00:00:00,283.69998
2089,2014-06-07 06:00:00,283.79
2090,2014-06-07 12:00:00,283.69998
2091,2014-06-07 18:00:00,283.79
2092,2014-06-08 00:00:00,283.69998
2093,2014-06-08 06:00:00,283.6
2094,2014-06-08 12:00:00,284.0
2095,2014-06-08 18:00:00,284.19998
2096,2014-06-09 00:00:00,284.9
2097,2014-06-09 06:00:00,284.19998
2098,2014-06-09 12:00:00,283.69998
2099,2014-06-09 18:00:00,284.1
2100,2014-06-10 00:00:00,284.79
2101,2014-06-10 06:00:00,284.19998
2102,2014-06-10 12:00:00,283.4
2103,2014-06-10 18:00:00,283.0
2104,2014-06-11 00:00:00,283.69998
2105,2014-06-11 06:00:00,283.9
2106,2014-06-11 12:00:00,283.9
2107,2014-06-11 18:00:00,283.9
2108,2014-06-12 00:00:00,284.79
2109,2014-06-12 06:00:00,284.79
2110,2014-06-12 12:00:00,285.6
2111,2014-06-12 18:00:00,286.29
2112,2014-06-13 00:00:00,286.1
2113,2014-06-13 06:00:00,285.29
2114,2014-06-13 12:00:00,284.5
2115,2014-06-13 18:00:00,285.19998
2116,2014-06-14 00:00:00,285.4
2117,2014-06-14 06:00:00,285.9
2118,2014-06-14 12:00:00,286.0
2119,2014-06-14 18:00:00,286.4
2120,2014-06-15 00:00:00,287.29
2121,2014-06-15 06:00:00,286.6
2122,2014-06-15 12:00:00,286.79
2123,2014-06-15 18:00:00,286.5
2124,2014-06-16 00:00:00,287.5
